"idcalle","calle","localidad","departamento"
16478,"INCA","FRACC. CAMINO MALDONADO","CANELONES"
16479,"RIVERA","LAS PIEDRAS","CANELONES"
16480,"OLIVERA, LEONARDO","SAN CARLOS","MALDONADO"
16481,"RUTA ONCE","ATLANTIDA","CANELONES"
16481,"RUTA ONCE","ESTACION ATLANTIDA","CANELONES"
16481,"RUTA ONCE","CITY GOLF","CANELONES"
16482,"BARRIO  CALAFFI","SALTO","SALTO"
16483,"SARANDI","SAN CARLOS","MALDONADO"
16484,"TUBORAS, MAESTRA PETRONA","DURAZNO","DURAZNO"
16485,"9 (KM. 154)","ALFARO","MALDONADO"
16486,"BARREIRO HNOS.","CIUDAD DE LA COSTA","CANELONES"
16486,"BARREIRO HNOS.","SAN JOSE DE CARRASCO","CANELONES"
16487,"BERRO","TRINIDAD","FLORES"
16488,"ROJAS, CELEDONIO","PIRIAPOLIS","MALDONADO"
16489,"MAGALLANES","CHUY","ROCHA"
16490,"RECONQUISTA","PIRIAPOLIS","MALDONADO"
16491,"MISIONES","PIRIAPOLIS","MALDONADO"
16493,"MARSELLA","BARRA DE CARRASCO","CANELONES"
16493,"MARSELLA","CIUDAD DE LA COSTA","CANELONES"
16493,"MARSELLA","MONACO DE CARRASCO","CANELONES"
16494,"PRIMERO DE MAYO","BARRIO LA LUCHA","CANELONES"
16494,"PRIMERO DE MAYO","LA PAZ","CANELONES"
16495,"LAS PIEDRAS","PIRIAPOLIS","MALDONADO"
16496,"JUAN ORTIZ","LAS PIEDRAS","CANELONES"
16497,"GONZALEZ, CARMELO","SAUCE","CANELONES"
16498,"VIANA JAVIER DE","RIVERA","RIVERA"
16498,"VIANA JAVIER DE","MANDUBI","RIVERA"
16499,"LARRIERA, CARLOS","SAN JOSE DE MAYO","SAN JOSE"
16500,"YAROS","DURAZNO","DURAZNO"
16501,"LAVALLEJA","MINAS","LAVALLEJA"
16502,"DE LOS SANTOS, FRANCISCO","ROCHA","ROCHA"
16503,"ZABALA","LAS PIEDRAS","CANELONES"
16504,"MADRID","CHUY","ROCHA"
16505,"ORIBE, BUXAREO","SAN RAMON","CANELONES"
16506,"LAGUNA DE ROCHA","CHUY","ROCHA"
16507,"CANARO, FRANCISCO","ARTIGAS","ARTIGAS"
16508,"INMIGRANTES","18 DE JULIO","ROCHA"
16509,"FERNANDEZ, VICENTE","18 DE JULIO","ROCHA"
16510,"ROLDAN, CARLOS","ARTIGAS","ARTIGAS"
16511,"C","LAS TOSCAS","CANELONES"
16512,"RIVERA, GRAL.","MERCEDES","SORIANO"
16513,"RIVERA, GRAL. FRUCTUOSO","SAN JOSE DE MAYO","SAN JOSE"
16514,"CERRITOS","18 DE JULIO","ROCHA"
16515,"OLIVER, INTENDENTE","TACUAREMBO","TACUAREMBO"
16516,"CANARO, FRANCISCO","SAN JOSE DE MAYO","SAN JOSE"
16517,"18 DE JULIO","NUEVA HELVECIA","COLONIA"
16518,"RODO, JOSE E.","FLORIDA","FLORIDA"
16519,"LAS PETUNIAS","ATLANTIDA","CANELONES"
16519,"LAS PETUNIAS","ESTACION ATLANTIDA","CANELONES"
16520,"LOUSTANE, PEDRO","SAN CARLOS","MALDONADO"
16521,"GOMEZ, LEANDRO","DURAZNO","DURAZNO"
16522,"GALLINAL, ALEJANDRO","FLORIDA","FLORIDA"
16523,"BOREAL","DELTA EL TIGRE","SAN JOSE"
16523,"BOREAL","CIUDAD DEL PLATA","SAN JOSE"
16523,"BOREAL","RINCON DE LA BOLSA","SAN JOSE"
16524,"BORRAZAS, SANTIAGO","TALA","CANELONES"
16525,"18 DE JULIO","ROCHA","ROCHA"
16526,"19 DE ABRIL","DURAZNO","DURAZNO"
16527,"LEON, MA.TERESA (12 CANDELARIA","MALDONADO","MALDONADO"
16528,"18 DE JULIO","DURAZNO","DURAZNO"
16529,"HERRERA Y REISSIG, J.","PLAYA PASCUAL","SAN JOSE"
16529,"HERRERA Y REISSIG, J.","CIUDAD DEL PLATA","SAN JOSE"
16529,"HERRERA Y REISSIG, J.","RINCON DE LA BOLSA","SAN JOSE"
16530,"SAN JOSE","COLONIA DEL SACRAMENTO","COLONIA"
16531,"DIONISIO DIAZ","LAS PIEDRAS","CANELONES"
16532,"ANSINA","RIVERA","RIVERA"
16533,"AL TALA","SAN RAMON","CANELONES"
16534,"ISAAC TARRAB","NUEVA HELVECIA","COLONIA"
16535,"LAGUNA NEGRA","CHUY","ROCHA"
16536,"MONTEVIDEO","LAS PIEDRAS","CANELONES"
16537,"CERRO DE SALAMANCA","MALDONADO","MALDONADO"
16537,"CERRO DE SALAMANCA","CERRO PELADO","MALDONADO"
16538,"18 DE JULIO","COLONIA DEL SACRAMENTO","COLONIA"
16539,"BRASIL","SAN JOSE DE MAYO","SAN JOSE"
16540,"FLORES, GRAL.","COLONIA DEL SACRAMENTO","COLONIA"
16541,"UTE  4","CORONADO","ARTIGAS"
16542,"2","PINAMAR","CANELONES"
16542,"2","PINAMAR - PINEPARK","CANELONES"
16543,"JEREMIAS DE MELLO","RIVERA","RIVERA"
16544,"ARROYO, CORONEL","COLONIA DEL SACRAMENTO","COLONIA"
16545,"BUENO DE ARIZAGA, SELLA","RIVERA","RIVERA"
16545,"BUENO DE ARIZAGA, SELLA","LA PEDRERA","RIVERA"
16546,"FLORIDA (BARROS BLANCOS)","BARROS BLANCOS","CANELONES"
16547,"ORIBE, 1 BDIER. GRAL. M.","SANTA MONICA","SAN JOSE"
16547,"ORIBE, 1 BDIER. GRAL. M.","PLAYA PASCUAL","SAN JOSE"
16547,"ORIBE, 1 BDIER. GRAL. M.","PARQUE POSTEL CNEL. ADRIAN MEDINA","SAN JOSE"
16547,"ORIBE, 1 BDIER. GRAL. M.","PENINO","SAN JOSE"
16547,"ORIBE, 1 BDIER. GRAL. M.","SAFICI","SAN JOSE"
16547,"ORIBE, 1 BDIER. GRAL. M.","VILLA RIVES","SAN JOSE"
16547,"ORIBE, 1 BDIER. GRAL. M.","SAN FERNANDO CHICO","SAN JOSE"
16547,"ORIBE, 1 BDIER. GRAL. M.","SAN FERNANDO","SAN JOSE"
16547,"ORIBE, 1 BDIER. GRAL. M.","PARQUE POSTEL","SAN JOSE"
16547,"ORIBE, 1 BDIER. GRAL. M.","TROPAS VIEJAS","SAN JOSE"
16547,"ORIBE, 1 BDIER. GRAL. M.","CIUDAD DEL PLATA","SAN JOSE"
16547,"ORIBE, 1 BDIER. GRAL. M.","RINCON DE LA BOLSA","SAN JOSE"
16547,"ORIBE, 1 BDIER. GRAL. M.","AUTODROMO","SAN JOSE"
16548,"I","MELO","CERRO LARGO"
16549,"RIVERA, GRAL.","COLONIA DEL SACRAMENTO","COLONIA"
16550,"1","PLAYA BRITOPOLIS","COLONIA"
16551,"HERNANDARIAS","MERCEDES","SORIANO"
16552,"SANCHEZ, FLORENCIO","TRINIDAD","FLORES"
16554,"UTE 36","COLONIA DEL SACRAMENTO","COLONIA"
16555,"ASENCIO","DOLORES","SORIANO"
16556,"26 DE MAYO(DE SAN.JTO A OLMOS)","EMPALME OLMOS","CANELONES"
16557,"LIMA","PROGRESO","CANELONES"
16558,"FERREIRA ALDUNATE, WILSON","DURAZNO","DURAZNO"
16559,"JUAREZ, BENITO","LA CRUZ","FLORIDA"
16560,"ELLAURI, J.","SAN JOSE DE MAYO","SAN JOSE"
16561,"MORENO, FRANCISCO","MALDONADO","MALDONADO"
16562,"AGRIMENSOR LUIS BELTRAN","MELO","CERRO LARGO"
16563,"COLON","PINE PARK","CANELONES"
16563,"COLON","PINAMAR","CANELONES"
16563,"COLON","PINAMAR - PINEPARK","CANELONES"
16564,"REVENTOS, JOSE","TREINTA Y TRES","TREINTA Y TRES"
16565,"BOLIVAR, GRAL. SIMON","SAN LUIS","CANELONES"
16566,"HORNOS","DURAZNO","DURAZNO"
16567,"DEPARTAMENTAL A MINAS","SOLIS DE MATAOJO","LAVALLEJA"
16568,"SALABERRY, MARTIN","DURAZNO","DURAZNO"
16569,"BATALLA DE CARPINTERIA","DURAZNO","DURAZNO"
16570,"PURIFICACION","DURAZNO","DURAZNO"
16572,"MARTINEZ CAMARANO, JUSTINO","DURAZNO","DURAZNO"
16573,"FLORENZA, S.","DURAZNO","DURAZNO"
16574,"RODRIGUEZ, ATAHUALPA","DURAZNO","DURAZNO"
16575,"CARLOS ROXLO","LAS PIEDRAS","CANELONES"
16576,"33 ORIENTALES","NUEVO BERLIN","RIO NEGRO"
16577,"VIDAL, RAMON P.","DURAZNO","DURAZNO"
16578,"SANTISIMA TRINIDAD","TRINIDAD","FLORES"
16580,"TABOBA","DURAZNO","DURAZNO"
16581,"RIVERA, 5 GRAL. FRUCTUOSO","CANELONES","CANELONES"
16582,"ARTIGAS, GRAL. JOSE GERVASIO","LOS CERRILLOS","CANELONES"
16583,"ZORRILLA DE SAN MARTIN","LOS CERRILLOS","CANELONES"
16584,"LIROPEYA","SALINAS","CANELONES"
16585,"DEL TABARE, BLANCA","DURAZNO","DURAZNO"
16586,"2 KMT 178.500","FLORENCIO SANCHEZ","COLONIA"
16587,"GOMEZ, JOSE","DURAZNO","DURAZNO"
16587,"GOMEZ, JOSE","BARRIO DURAN","DURAZNO"
16588,"ELADIO ZAVALA","MELO","CERRO LARGO"
16589,"BATALLA DEL RINCON","DURAZNO","DURAZNO"
16590,"DURAN, FEDERICO","DURAZNO","DURAZNO"
16591,"CORTAZZO, CARMELO","DURAZNO","DURAZNO"
16592,"TREINTA Y TRES","CARDONA","SORIANO"
16593,"AVDA. DE LAS AMERICAS","MELO","CERRO LARGO"
16594,"ACAPULCO","LOMAS DE SOLYMAR","CANELONES"
16594,"ACAPULCO","MEDANOS DE SOLYMAR","CANELONES"
16595,"CORREA, JUSTO","MERCEDES","SORIANO"
16596,"LIBERTAD","CARDONA","SORIANO"
16597,"17","CARDONA","SORIANO"
16598,"RODRIGUEZ, F.","SAN JOSE DE MAYO","SAN JOSE"
16599,"BARBOZA, CARLOS","CARDONA","SORIANO"
16600,"PONCHITESTA","COLONIA NICOLICH","CANELONES"
16601,"SANTANA, ARTURO","MALDONADO","MALDONADO"
16601,"SANTANA, ARTURO","PINARES - LAS DELICIAS","MALDONADO"
16602,"DEL PINO, DR. A.","TRINIDAD","FLORES"
16603,"RIVERA, FRUCTUOSO","CARDONA","SORIANO"
16604,"ITALIA","SAN JOSE DE MAYO","SAN JOSE"
16605,"22","SAN ANTONIO","SALTO"
16606,"21","SAN ANTONIO","SALTO"
16607,"CABALLERO","SALTO","SALTO"
16608,"LATORRE, CNEL. LORENZO","COLONIA DEL SACRAMENTO","COLONIA"
16609,"AVDA. APOLON DE MIRBECK","SALTO","SALTO"
16610,"CIUDAD DE PANDO","LOMAS DE SOLYMAR","CANELONES"
16610,"CIUDAD DE PANDO","PINARES DE SOLYMAR","CANELONES"
16610,"CIUDAD DE PANDO","EL PINAR","CANELONES"
16611,"TULA SUAREZ DE CUTINELLA","COLONIA DEL SACRAMENTO","COLONIA"
16611,"TULA SUAREZ DE CUTINELLA","EL CAÑO","COLONIA"
16612,"COLONIA 18 DE JULIO","SALTO","SALTO"
16612,"COLONIA 18 DE JULIO","COLONIA 18 DE JULIO","SALTO"
16613,"TIMBO","SOLIS","MALDONADO"
16614,"SAN CARLOS","SOLIS","MALDONADO"
16615,"ESPINILLO","SOLIS","MALDONADO"
16617,"DORA PUMAR DE GONZALEZ","PROGRESO","CANELONES"
17076,"BATLLE Y ORDOÑEZ, JOSE","TRINIDAD","FLORES"
17077,"DEPARTAMENTAL","PASO DEL CERRO","TACUAREMBO"
17078,"CONTINUACION ARAUCARIA","PROGRESO","CANELONES"
17079,"2","SALTO","SALTO"
17080,"PUIG, ALFREDO","TRINIDAD","FLORES"
17081,"RISSO, JORGE","FRACC. CNO. ANDALUZ Y R.84","CANELONES"
17081,"RISSO, JORGE","VILLA SAN JOSE","CANELONES"
17081,"RISSO, JORGE","TOLEDO","CANELONES"
17082,"CAGANCHA","CARMELO","COLONIA"
17083,"RIVERA, GRAL. FRUCTUOSO","FRACC. SOBRE RUTA 74","CANELONES"
17083,"RIVERA, GRAL. FRUCTUOSO","JOAQUIN SUAREZ","CANELONES"
17084,"20","ATLANTIDA","CANELONES"
17085,"UTE 21 (BARRIO VALDOMIR VIEJO)","GUICHON","PAYSANDU"
17086,"TREINTA Y TRES, CONTINUACION","SAN JOSE DE MAYO","SAN JOSE"
17087,"DOCTOR JOAQUIN SILVAN FERNANDEZ","ARTIGAS","ARTIGAS"
17088,"17 METROS","LA CAPUERA","MALDONADO"
17089,"VIOLETAS","LA ASUNCION","CANELONES"
17090,"33","SAN ANTONIO","CANELONES"
17091,"ZORRILLA DE SAN MARTIN, A.","SAN JOSE DE MAYO","SAN JOSE"
17092,"VARELA, JOSE PEDRO","DOLORES","SORIANO"
17093,"UTE  1","SANTA ROSA","CANELONES"
17094,"DOCTOR JUAN DARIO SILVA","MELO","CERRO LARGO"
17095,"FOSALBA, MTRA. ANA","FLORIDA","FLORIDA"
17096,"SIERRA, ATANASIO","PIRIAPOLIS","MALDONADO"
17097,"11","CAPURRO","SAN JOSE"
17098,"COLON","SAN JOSE DE MAYO","SAN JOSE"
17099,"ROMITTI, ESC. OMAR","ARTIGAS","ARTIGAS"
17100,"GENERAL FRUCTUOSO RIVERA","RIO BRANCO","CERRO LARGO"
17102,"HORNERO","ARAMINDA","CANELONES"
17102,"HORNERO","SANTA LUCIA DEL ESTE","CANELONES"
17103,"LA GALERNA","PUNTA DEL ESTE","MALDONADO"
17104,"ARGENTINA","PARQUE DEL PLATA","CANELONES"
17107,"ANDINA, AMADOR","MINAS DE CORRALES","RIVERA"
17108,"45","CARRETA QUEMADA","SAN JOSE"
17108,"45","FAJARDO","SAN JOSE"
17109,"PIEDRAS","CARMELO","COLONIA"
17110,"ORIBE, MANUEL","TARARIRAS","COLONIA"
17111,"SUAREZ, JOAQUIN","DURAZNO","DURAZNO"
17112,"LUIS DREYER","NUEVA HELVECIA","COLONIA"
17113,"SALVARREY, P.","TREINTA Y TRES","TREINTA Y TRES"
17114,"FLORENCIA","CIUDAD DE LA COSTA","CANELONES"
17114,"FLORENCIA","SHANGRILA","CANELONES"
17115,"ARTIGAS, PANTALEON","TREINTA Y TRES","TREINTA Y TRES"
17116,"URRUTIA, L.","TREINTA Y TRES","TREINTA Y TRES"
17117,"ENTRE RIOS","PAYSANDU","PAYSANDU"
17118,"ANSINA","SAN JOSE DE MAYO","SAN JOSE"
17119,"AMORIN","SALTO","SALTO"
17120,"19","18 DE JULIO","ROCHA"
17121,"MARACANA (BO.J.DE AMERICA)","CIUDAD DE LA COSTA","CANELONES"
17121,"MARACANA (BO.J.DE AMERICA)","PASO CARRASCO","CANELONES"
17121,"MARACANA (BO.J.DE AMERICA)","BARRIO MONTERREY","CANELONES"
17122,"CARACARA, ALBERTO","MALDONADO","MALDONADO"
17123,"1ER. PASAJE. INT. VIV. B.H.U.","TREINTA Y TRES","TREINTA Y TRES"
17124,"OFICIAL  4","GIL","COLONIA"
17125,"LOS ALMEIDA","RIO BRANCO","CERRO LARGO"
17126,"2DO. PASAJE INT. VIV. B.H.U.","TREINTA Y TRES","TREINTA Y TRES"
17127,"8","EJIDO DE TREINTA Y TRES","TREINTA Y TRES"
17127,"8","TREINTA Y TRES","TREINTA Y TRES"
17127,"8","VILLA SARA","TREINTA Y TRES"
17128,"ZUFRIATEGUI, PABLO","EJIDO DE TREINTA Y TRES","TREINTA Y TRES"
17128,"ZUFRIATEGUI, PABLO","TREINTA Y TRES","TREINTA Y TRES"
17129,"ITUZAINGO","ROSARIO","COLONIA"
17130,"MARTINEZ DIEZ, DOCTOR","ROSARIO","COLONIA"
17131,"25 DE AGOSTO, CONTINUACION","CASTILLOS","ROCHA"
17132,"ARTIGAS, GRAL","EL PINAR","CANELONES"
17133,"BENTANCOR, DR. N.","SAN JOSE DE MAYO","SAN JOSE"
17134,"AGRACIADA","ROSARIO","COLONIA"
17135,"ORIBE, GRAL. M.","FLORIDA","FLORIDA"
17136,"25 DE MAYO","ROSARIO","COLONIA"
17138,"BOLIVAR","ROSARIO","COLONIA"
17139,"BRUM, BALTASAR","ROSARIO","COLONIA"
17140,"PEDRO ZABALZA","MINAS","LAVALLEJA"
17141,"POLITO, TOMAS","ARTIGAS","ARTIGAS"
17142,"AVENIDA DOCTOR ENRIQUE POUEY","LAS PIEDRAS","CANELONES"
17142,"AVENIDA DOCTOR ENRIQUE POUEY","LA PAZ","CANELONES"
17143,"SAN MARTIN","CIUDAD DE LA COSTA","CANELONES"
17143,"SAN MARTIN","PASO CARRASCO","CANELONES"
17143,"SAN MARTIN","BARRIO MONTERREY","CANELONES"
17144,"ARTIGAS, JOSE.G (V.STA.RITA)","BARROS BLANCOS","CANELONES"
17144,"ARTIGAS, JOSE.G (V.STA.RITA)","FRACC. CAMINO MALDONADO","CANELONES"
17145,"ARTIGAS, GRAL. JOSE","CIUDAD DE LA COSTA","CANELONES"
17145,"ARTIGAS, GRAL. JOSE","SOLYMAR","CANELONES"
17146,"NARANJOS (CUMB. NEPTUNIA), LOS","NEPTUNIA","CANELONES"
17147,"ABRAZO DEL MONZON","TRINIDAD","FLORES"
17148,"RAMBLA","ARGENTINO","CANELONES"
17149,"RUBIO, DR.HORACIO","TRINIDAD","FLORES"
17150,"SOLIS","LAS PIEDRAS","CANELONES"
17151,"ALZUGARAY, GUILLERMO","VIEJO MOLINO SAN BERNARDO","CANELONES"
17151,"ALZUGARAY, GUILLERMO","PANDO","CANELONES"
17152,"LAGUNA DE CASTILLOS","CHUY","ROCHA"
17153,"PEDRO DEBAT","CASTILLOS","ROCHA"
17154,"CANESSA","FRACC. CNO. ANDALUZ Y R.84","CANELONES"
17154,"CANESSA","BARRIO TRAVERSO","CANELONES"
17154,"CANESSA","TOLEDO","CANELONES"
17155,"LARREA, IGNACIO","MINAS","LAVALLEJA"
17156,"CURBELO, LILI","SAN CARLOS","MALDONADO"
17157,"MENENDEZ, MARIO","TACUAREMBO","TACUAREMBO"
17158,"LAGO SAUSTON","PUNTA BALLENA","MALDONADO"
17159,"26","PINAMAR","CANELONES"
17159,"26","PINAMAR - PINEPARK","CANELONES"
17160,"TREINTA Y TRES","SAN JOSE DE MAYO","SAN JOSE"
17161,"TREINTA Y TRES","MALDONADO","MALDONADO"
17161,"TREINTA Y TRES","PINARES - LAS DELICIAS","MALDONADO"
17162,"UBEDA, FRAY","TRINIDAD","FLORES"
17163,"SANABRIA, GREGORIO","PIRIAPOLIS","MALDONADO"
17164,"SOLIS","TRINIDAD","FLORES"
17165,"CABILDO","TRANQUERAS","RIVERA"
17166,"12","NUEVA PALMIRA","COLONIA"
17167,"FERRANDO","COLONIA DEL SACRAMENTO","COLONIA"
17168,"ESTEVEZ, WILSON","TOLEDO","CANELONES"
17168,"ESTEVEZ, WILSON","VILLA CRESPO Y SAN ANDRES","CANELONES"
17169,"PAMPILLON","FRACC. SOBRE RUTA 74","CANELONES"
17169,"PAMPILLON","JOAQUIN SUAREZ","CANELONES"
17170,"8 DE OCTUBRE","SALTO","SALTO"
17171,"VARELA, JOSE P.","TREINTA Y TRES","TREINTA Y TRES"
17172,"CAMINO DE LAS TROPAS","RIO BRANCO","CERRO LARGO"
17173,"SOLIS","MALDONADO","MALDONADO"
17173,"SOLIS","PINARES - LAS DELICIAS","MALDONADO"
17174,"LOS TALAS","SAN CARLOS","MALDONADO"
17175,"PERI, JOSE AGUSTIN","ROCHA","ROCHA"
17176,"SAN ISIDRO","LAS PIEDRAS","CANELONES"
17177,"PEREZ, DR. DALMIRO","DOLORES","SORIANO"
17178,"DE LA TORRE,CEFERINO","MALDONADO","MALDONADO"
17179,"12","PUERTO LA PALOMA","ROCHA"
17180,"BATLLE BERRES, PTE. LUIS","NUEVO PAYSANDU","PAYSANDU"
17180,"BATLLE BERRES, PTE. LUIS","PAYSANDU","PAYSANDU"
17181,"15","RIO BRANCO","CERRO LARGO"
17182,"CAPILLA (RUTA 3), LA","PUNTAS DE CAÑADA GRANDE","SAN JOSE"
17183,"MITRE, GENERAL","SANTA LUCIA","CANELONES"
17184,"ARROYO NEGRO","PUNTAS DE ARROYO NEGRO","PAYSANDU"
17184,"ARROYO NEGRO","ARROYO NEGRO","PAYSANDU"
17185,"INDUSTRIA","LA PAZ","CANELONES"
17186,"BRASIL","TRANQUERAS","RIVERA"
17187,"GOMEZ, TOMAS","EJIDO DE TREINTA Y TRES","TREINTA Y TRES"
17187,"GOMEZ, TOMAS","TREINTA Y TRES","TREINTA Y TRES"
17188,"RAMOS BARRANCO, DOCTOR JOSE A.","MINAS","LAVALLEJA"
17189,"AVENIDA JUAN GORLERO","PUNTA DEL ESTE","MALDONADO"
17190,"LAVALLEJA, GRAL.","PAN DE AZUCAR","MALDONADO"
17191,"HOWEL, BARTOLOME","MALDONADO","MALDONADO"
17192,"GOMEZ, LEANDRO","PAYSANDU","PAYSANDU"
17193,"LAVALLEJA, GRAL.","GUICHON","PAYSANDU"
17194,"DR. LUIS ALBERTO DE HERRERA","CANELONES","CANELONES"
17195,"ÑANGAPIRE","MALDONADO","MALDONADO"
17195,"ÑANGAPIRE","PINARES - LAS DELICIAS","MALDONADO"
17196,"VECINAL  1","LOS TALAS","MALDONADO"
17197,"GUARANI","BELLA UNION","ARTIGAS"
17198,"MARIN, PEDRO C.","YOUNG","RIO NEGRO"
17199,"3","PARQUE DEL PLATA","CANELONES"
17200,"CAGANCHA","ESTACION RODRIGUEZ","SAN JOSE"
17201,"GOMEZ, TOMAS","MERCEDES","SORIANO"
17202,"JOSE MONTES","MELO","CERRO LARGO"
17203,"VILARDEBO(P.OBRERO)","PIRIAPOLIS","MALDONADO"
17204,"CIRCULAR PIERBUSSETI","BARROS BLANCOS","CANELONES"
17204,"CIRCULAR PIERBUSSETI","VILLA AEROPARQUE","CANELONES"
17205,"SARAVIA, APARICIO","TRINIDAD","FLORES"
17206,"ZORRILLA DE SAN MARTIN, J.","PLAYA PASCUAL","SAN JOSE"
17206,"ZORRILLA DE SAN MARTIN, J.","CIUDAD DEL PLATA","SAN JOSE"
17206,"ZORRILLA DE SAN MARTIN, J.","RINCON DE LA BOLSA","SAN JOSE"
17207,"BLANCO, SILVESTRE","MINAS","LAVALLEJA"
17208,"JUAN FRANCISCO MENA","MELO","CERRO LARGO"
17209,"LOS PALAFITOS","AGUAS DULCES","ROCHA"
17210,"CHAMPAGNAT, MARCELINO","DURAZNO","DURAZNO"
17211,"GENERAL MANUEL ORIBE","ARTIGAS","ARTIGAS"
17213,"HOMERO (EX-LA LIBANESA)","BARROS BLANCOS","CANELONES"
17213,"HOMERO (EX-LA LIBANESA)","JOAQUIN SUAREZ","CANELONES"
17214,"SAUCE BATOVI","SAUCE DE BATOVI","TACUAREMBO"
17215,"RINCON","SAN JOSE DE MAYO","SAN JOSE"
17216,"LAMAS, DIEGO","SALTO","SALTO"
17217,"POLIFEMO (VILLA ANITA)","BARROS BLANCOS","CANELONES"
17217,"POLIFEMO (VILLA ANITA)","JOAQUIN SUAREZ","CANELONES"
17217,"POLIFEMO (VILLA ANITA)","FRACC. CAMINO MALDONADO","CANELONES"
17218,"BASILIO PEREIRA DE LA LUZ","MELO","CERRO LARGO"
17219,"CARNELLI, LORENZO","CHACRAS DE DOLORES","SORIANO"
17219,"CARNELLI, LORENZO","DOLORES","SORIANO"
17220,"BLANQUILLO","RIVERA","RIVERA"
17220,"BLANQUILLO","ARROYO SAUZAL","RIVERA"
17221,"133","MINAS","LAVALLEJA"
17222,"BARRETO, MARCELO","TREINTA Y TRES","TREINTA Y TRES"
17223,"FERREIRA ALDUNATE,WILSON","FRAY BENTOS","RIO NEGRO"
17224,"ITUZAINGO","SALTO","SALTO"
17225,"VECINAL 10","LAS TOSCAS DE CARAGUATA","TACUAREMBO"
17226,"LOS MOLLES(DOÑA JACINTA)","TERMAS DEL DAYMAN","SALTO"
17227,"DORREGO, FRANCISCO","PASO DE LOS TOROS","TACUAREMBO"
17228,"MERIGGI, PBRO. HORACIO","PAYSANDU","PAYSANDU"
17229,"MAGNOLIA","COLONIA DEL SACRAMENTO","COLONIA"
17230,"MIHANOVICH","COLONIA DEL SACRAMENTO","COLONIA"
17231,"DE HERRERA, LUIS A.","TRINIDAD","FLORES"
17232,"5 (VIEJA)","MENDOZA CHICO","FLORIDA"
17233,"RIVERA, GRAL.","ARTIGAS","ARTIGAS"
17234,"W","PARQUE DEL PLATA","CANELONES"
17235,"MONTEVIDEO","GOÑI","FLORIDA"
17236,"MANUEL FREIRE","EJIDO DE TREINTA Y TRES","TREINTA Y TRES"
17236,"MANUEL FREIRE","TREINTA Y TRES","TREINTA Y TRES"
17237,"ARTIGAS, 3 GRAL. J. G.","CERRO COLORADO","FLORES"
17237,"ARTIGAS, 3 GRAL. J. G.","TRINIDAD","FLORES"
17238,"101","BARROS BLANCOS","CANELONES"
17238,"101","VILLA AEROPARQUE","CANELONES"
17238,"101","RINCON DE CARRASCO","CANELONES"
17238,"101","FRACC. CAMINO MALDONADO","CANELONES"
17239,"ESTRELLA POLAR","NEPTUNIA","CANELONES"
17240,"RACING","PLAYA PASCUAL","SAN JOSE"
17240,"RACING","CIUDAD DEL PLATA","SAN JOSE"
17240,"RACING","RINCON DE LA BOLSA","SAN JOSE"
17241,"25 DE AGOSTO","LASCANO","ROCHA"
17242,"GRITO DE ASENCIO","PAYSANDU","PAYSANDU"
17243,"SAN PEDRO, DE","COLONIA DEL SACRAMENTO","COLONIA"
17244,"REPUBLICA ARGENTINA","ATLANTIDA","CANELONES"
17245,"PICAFLOR","FRACC. CNO. ANDALUZ Y R.84","CANELONES"
17245,"PICAFLOR","TOLEDO","CANELONES"
17246,"PALOMA","PUERTO LA PALOMA","ROCHA"
17247,"EL CHIRCAL","TERMAS DEL DAYMAN","SALTO"
17248,"GOUGEON, EMILIO","TRANQUERAS","RIVERA"
17249,"JUAN PEDRO RAMIREZ","RIO BRANCO","CERRO LARGO"
17250,"VIERA Y BENAVIDEZ","SAN JOSE DE MAYO","SAN JOSE"
17251,"SORIANO","NUEVO PAYSANDU","PAYSANDU"
17251,"SORIANO","PAYSANDU","PAYSANDU"
17251,"SORIANO","CHACRAS DE PAYSANDU","PAYSANDU"
17252,"SUAREZ, JOAQUIN","CARDONA","SORIANO"
17253,"AVENIDA","BOCA DEL CUFRE","SAN JOSE"
17254,"LIMITE OESTE","TARARIRAS","COLONIA"
17256,"VARELA, J. P.","TARARIRAS","COLONIA"
17257,"1 (BDIER GRAL MANUEL ORIBE)","RADIAL RUTA 3","SAN JOSE"
17257,"1 (BDIER GRAL MANUEL ORIBE)","LIBERTAD","SAN JOSE"
17258,"PACHECO Y OBES, M.","CARDONA","SORIANO"
17259,"LATORRE, A.","SALTO","SALTO"
17261,"AVDA. FRANKLIN D ROOSEVELT","PUNTA DEL ESTE","MALDONADO"
17261,"AVDA. FRANKLIN D ROOSEVELT","MALDONADO","MALDONADO"
17261,"AVDA. FRANKLIN D ROOSEVELT","PINARES - LAS DELICIAS","MALDONADO"
17262,"LA SALINA","PUNTA DEL ESTE","MALDONADO"
17263,"SARANDI","ROSARIO","COLONIA"
17264,"VIERA Y BENAVIDEZ","MERCEDES","SORIANO"
17265,"CATALOGNE, C.","TACUAREMBO","TACUAREMBO"
17266,"BERRETA, PTE. TOMAS","MONTES","CANELONES"
17267,"ARTIGAS","SARANDI DEL YI","DURAZNO"
17268,"18 DE JULIO","MALDONADO","MALDONADO"
17268,"18 DE JULIO","PINARES - LAS DELICIAS","MALDONADO"
17269,"EST. JUAN SORIA","COLONIA ESPAÑA","ARTIGAS"
17270,"DOMINGO GARELL","TOLEDO","CANELONES"
17270,"DOMINGO GARELL","VILLA CRESPO Y SAN ANDRES","CANELONES"
